<tag>  vz7.189.x     vz7.190.x     SUBJECT
match  1a521d7bf944  898ad9ae8196  ploop: purge plo->map on merge
match  9a2be00f2ecc  9b6147b4fede  ploop: fix deadlock inside dio_alloc_sync - lock inside while() but unlock outside
match  59205b1e7e5b  94b6de1b4af9  ploop: fixed deadlock by interrupts off inside lookup_extent_mapping
match  6028f0e2dee7  33a8da9880bf  ploop: fix accounting ploop_io_images_size
match  505479c508b9  59cfe59d66b7  ploop: fix dio_fsync wait
match  d3487b88301e  d90803b85477  ploop: check new size of block device on ioctl(GROW)
match  81526d26b8a8  62bb1ab3c3cc  ploop: prevent dangerous ploop-umount
match  34d625a184b8  f07be2af4aad  ploop: prevent disclosure 4 bytes of the stack kernel
match  840d45850f4a  a025a4797f19  ploop: report holes in pio_direct (v2)
match  6dfee5323126  0224711ac207  ploop: rework accounting images_size
match  ceb9f7a14c66  7d4304ed6203  ploop: fix iblk-to-sector calculations
match  acde4a68d376  e4ce0abe4044  ploop: fix sync delay for sync requests
match  0b882f9e5f07  738ae4878581  ploop: reverse order of fdatawait and fsync fop
match  6097399a0a60  0e4f6da0281e  ploop: skip writes of zeroes to unallocated blocks by default
match  7bf65bac5e77  05279decbd3c  ploop: support 4K block-size of host block-device
match  235f67e6a551  afa385976fc5  ploop: fix a race condition on relocation of blocks
match  617b2393a738  003dc9101baf  ploop: fix check_zero optimization v2
match  f7f28a22bfe8  33bac55a14b6  ploop: fix race in ploop_tracker_init()
match  5f35022e5a04  62b26b246321  ploop: prioritize BAT operations
match  3ba15745e5a0  e002ce11a033  ploop: add ioctl to limit size of top delta (v2)
match  0594941650b4  9fce77ae6426  ploop: bug on bad fiemap (v2)
match  65a1ded4668f  43b41e5d77f7  ploop: ensure non-empty delta list on running ploop
match  b995401ca2e2  5e065aee8781  ploop: expose open_count to sysfs
match  e3a4b934d792  c2d6bbc4df82  ploop: fix spurious hole complains
match  9d6c5e18853c  374e1a103f27  ploop: put top-delta back if merge failed
match  ed390f33e174  2502668598d6  ploop: roll back alloc_head on ENOSPC
match  433494956fc7  1f38bd310b71  ploop: zero blocks on reuse
match  0f01f14d8eab  c785a109f179  ploop: make manual abort transition verbose
match  c705627889c7  20aadbabe011  ploop: warning on "disk full" condition
match  fa41294407d6  1d6a08966f8a  ploop: notify blktrace about bio completions
match  464c144c94b6  1f1dc3ce168b  ploop: added ploop_req_delay_fua_possible() func that detects possible delaying of upcoming FUA to index update stage
match  fe0a1c9b83e3  c128defcaf7f  ploop: define struct ploop_request->state flags to force pre FLUSH before write IO and FUA/fsync at I/O complete
match  5eb6a4847003  88b9ba261f67  ploop: direct: to support truly FLUSH/FUA of req we need mark first bio FLUSH, write all bios and mark last bio as FLUSH/FUA
match  659e0a6b7d8c  742d875fb127  ploop: do preflush or postfua according force FUA/flush flags, and delay FUA if possible but add force FLUSH to req if so
match  1cf1d5f58609  f214474e9c29  ploop: make image fsync at I/O complete if it's required by FUA/fsync force flag or by req->req_rw
match  a2f1c4a1527f  f0f365b70ff3  ploop: mark reloc reqs to force FUA before write of relocated data
match  5c218420192b  a9ce077dbf39  ploop: mark reloc reqs to force FUA/fsync(kaio) for index update I/O
match  4bc366bac14f  a938ba03f191  ploop: force FUA of nullified blocks for BAT grow
match  db2245c1325d  b72dd9cf23ed  ploop: added printk of function, line, backtrace before ploop_set_error
match  7ae3a3d52857  00311f9ef0c9  ploop: add a separate queue for discard bio-s (v2)
match  db539cdbf160  6286a1cea100  ploop: fix busyloop on secondary discard bio
match  d2563cb2dd48  883e07c5f6fd  ploop: added into pvd header new close signatures
match  5486cf1d89da  8009b837dfbe  ploop: fix processing sync bios
match  8d8eb29817c7  a95a8d3e4447  ploop: dio_fastmap() must refresh bvec_merge_data
match  010965702093  2c738ce75a0e  ploop: fix race on prealloc request
match  3b40b784b814  6360803747f8  ploop: use GFP_NOIO in ploop_make_request
match  7edb7148e69c  e772ea1614a9  ploop: do not use fiemap beyond eof
match  d367ee2ab940  c4975cc1684f  ploop: release io_context on ploop_thread() exit
match  a1866d3232ad  60cafdd1fe3c  ploop: disable WRITE SAME for io_kaio
match  e8dc9a6f10fa  65f0731038d9  ploop: rename extent maps management funtions
match  16e5ea7682b1  e829b3f0b889  ploop: update gendisk disk_stats
match  c8f849440797  c94ff0535305  ploop: fix direct_io prealloc checks
match  85ffc2ea54de  61b51f60058d  ploop: replace BLOCK_UNINIT
match  5f13ee91aa66  1a8924b3f276  ploop: use FALLOC_FL_CONVERT_UNWRITTEN in io_direct
match  07e42b385c84  f8642f244a07  ploop: must acquire write access on space allocation
match  9d4552ea583d  b00cb155535c  ploop: io_direct must fsync after fallocate
match  af0e82c01419  1ae17f125faf  ploop: introduce pbd
match  ef51501f907c  d9b34f4a5931  ploop: implement PLOOP_IOC_PUSH_BACKUP_IO
match  fc24f27f5248  0afb8a5cb42c  ploop: wire push_backup into state-machine
match  ade8d26f569f  2a7c9036962c  ploop: push_backup cleanup
match  308e9bc1591c  114eacb4f1a2  ploop: force journal commit after dio_post_submit()
match  3cb84177440e  ba7ab7518148  ploop: push_backup: fix ploop_push_backup_io_read()
match  095144c97b9a  7e2669f9f2a9  ploop: push_backup: show uuid
match  313b8bbce462  639481c65777  ploop: push_backup: optimize ploop_pb_get_pending()
match  4d22ba40a912  a1f59855a430  ploop: push_backup: optimize ploop_pb_put_reported()
match  242643381887  38734f52b5e8  ploop: avoid costly user-controllable kmalloc() calls
match  ad13a04e4e00  73b7f4cf1c58  ploop: get rid of FOP_FSYNC
match  ea19ef42d581  7ebe95be6eba  ploop: io_direct: check for fsync fop on startup
match  43947fdc7eb6  4558a3175586  ploop: get rid of dio_fsync()
match  13eaa553b29e  88af1b1fc9ef  ploop: get rid of direct calls to file->f_op->fsync()
match  0d55b6b23511  94fdc195b37f  ploop: push_backup: factor out destroy
match  25a147f59b75  dace986fc9e1  ploop: push_backup: implement auto destroy
match  f089ca0de808  bf01e4b40acf  ploop: push_backup: introduce ppb->reported_map
match  879b543eadd9  5137eca89af6  ploop: push_backup: improve ioctl(PLOOP_IOC_PUSH_BACKUP_IO)
match  5f9aa1fccc89  847f007c5057  ploop: push_backup: merge pbd->cbt_map back to CBT
match  726756f74da8  8a4486d8b9c5  ploop: io_direct: delay f_op->fsync() until FLUSH|FUA (v2)
match  733ec9971bfa  0c0eef14ae8a  ploop: push_backup: copy stop status back to userspace
match  6ff90792a171  2854147cec8d  ploop: push_backup: rework lockout machinery
match  5a6788929eaf  7e83181205dc  ploop: push_backup: PLOOP_PEEK mode of ioctl(PLOOP_IOC_PUSH_BACKUP_IO)
match  f3349530f18a  36e3534df6fc  ploop: "Parallels loopback device" -> "Virtuozzo loopback device"
match  30672832f428  ac5027692030  ploop: fix gendisk disk_stats to be seen on partition
match  48571d3ada4a  d44c5c8fd0e7  ploop: fix counting bio_qlen
match  48762401305b  4d23fcb5c200  ploop: io_kaio: fix silly bug in kaio_complete_io_state()
match  c1c4416d9200  a7a2aee0e0cd  ploop: fix barriers for ordinary requests
match  1e17a4aa73bd  d9a58b47bab7  ploop: skip redundant fsync for REQ_FUA in post_submit
match  bfb558adb918  b2170b5cfc4b  ploop: deadcode cleanup in dio_submit()
match  475b8afe42e6  7693822b4c4c  ploop: minor rework of ploop_req_delay_fua_possible
match  e9521a1c1a84  6000fad76f56  ploop: resurrect delayed_fua for io_kaio
match  8d8deefb3222  f5bc4ad64e14  ploop: minor rework of ->write_page() io method
match  45341b4ce6d2  698d097ce147  ploop: resurrect delay_fua for io_direct
match  97ce41abbf35  7e10d21a4a13  ploop: remove preflush from dio_submit
match  a98ea7517183  1eaaef9b2b2f  ploop: generalize issue_flush
match  5e39a10be553  234b1345e771  ploop: fix barriers for PLOOP_E_RELOC_NULLIFY
match  bdb8fcdfd4f6  2456a17c28af  ploop: fixup barrier handling during relocation
match  2f7346c1af78  7bd1cb7dcd05  ploop: push_backup: introduce pb_set structure
match  c2ea7cc6b574  7d82aaae3b6e  ploop: push_backup: factor rb_erase() out
match  260736ae1137  2118e20f4431  ploop: push_backup: extend pb_set
match  bdae9c784a33  2ff19ad4cdc6  ploop: push_backup: add timeout tunable
match  8897ce4bdba4  5a6e0eebc099  ploop: push_backup: health monitor thread
match  cf7b029054f8  3856e6e888ec  ploop: push_backup: implement timeout functions
match  a7bf132cb384  2ae619a29d36  ploop: reloc vs extent_conversion race fix
match  18874bea4d7f  812e05286b6f  ploop: add PLOOP_IOC_FREEZE and PLOOP_IOC_THAW ioctls
match  dcf40328095e  5e0e42742017  ploop: release plo->ctl_mutex for thaw_bdev in PLOOP_IOC_THAW handler
match  8afd5494ac1a  aac0f60d18e0  ploop: fix fsync_reqs accounting
match  4b93d3bb3084  b285db62447d  ploop: introduce plo->free_qlen counter
match  1f780b4ba0c4  9ca9fd5cfafa  ploop: introduce plo->blockable_reqs counter
match  8cae6c8c6078  72bfe04dc9f6  ploop: fix free_list starvation
match  c21a01873fb6  b03e2a867c65  ploop: fix freeze/thaw ioctls
match  0d5ac8c427a7  ed86d17da8f0  ploop: factor ->write_page() out
match  d824846ecb16  0154f0393b73  ploop: factor out add preq to fsync_queue
match  aaa4b139bbed  91b30b45e7ff  ploop: io_direct: delay f_op->fsync() until index_update for reloc requests (v3)
match  a58bb1a9c0e9  cecc86fc1ab5  ploop: drop bdev refcounter on freeze_bdev() failure
match  95ac633a8509  6c392bf66b04  ploop: keep frozen block device pointer instead of super_block pointer
match  23b2519c53f1  b4bab40c30fe  ploop: add support for dm-crypted ploops
match  30e0fbc6c4f8  4aa7c9da0e74  ploop: push_backup: fix pbd->ppb_lock deadlock
match  59ae187dc44f  03326fb97665  ploop: ploop_grow must nullify holes
match  1f6024aedb0f  fd63d7c4d2af  ploop: push_backup: avoid preq->state corruption
match  913d5f216e5d  2b7c47411f47  ploop: push_backup: avoid deadlock on PLOOP_PEEK
match  cfcf814b2640  2fa1f4c3fc23  ploop: push_backup: ploop_pb_init must always spawn health_monitor
match  b5462e7bb1ed  d6fc75e83b0d  ploop: don't leak ploop_freeblks_ctl_extent
match  40baa4edd651  bf9975964727  ploop: add comments about possible leaks
match  cd7b538dd6b9  b387fb444623  ploop: pio_nfs does not require PLOOP_REQ_ISSUE_FLUSH (v2)
match  1e548f3ca607  29ccd8315a06  ploop: fix IS_PSTORAGE() macro: add check for "vstorage"
match  99df913c8f00  04abb0ed9dcd  ploop: push_backup: BUG() on list corruption in ploop_pb_add_req_to_tree()
match  c5d56634c1d6  e0e354c03bec  block/ploop: Add resched points in ploop thread.
match  404a072e4330  1eb32bb9c44a  ploop: fix typo in ploop_pb_get_first_req_from_tree
match  84d8f0296ffc  e6f8d24894ff  ploop: show ino and sdev for ploop images in sysfs
match  90bdf11c6cdb  56ce2f85d998  ploop: push_backup: ploop_pb_get_pending should wait again instead of ENOENT
match  d49e687237d7  358f367ebc61  ploop: fix race on map->levels[] update
match  158eb71caa86  5b9aaa98a101  ploop: make error messages about intersecting extents more verbose (v2)
match  7314e186200f  3faa2a8889bb  ploop/license: put correct copyrights into file headers
match  3192339c3c6e  70b1360fdc3c  ploop/modules: set module author for Virtuozzo modules
match  49a01b69b6cf  56855cf2f028  ploop: add dependency for CBT in Kconfig
match  b1da4610bd2c  da20e5b6f9f0  ploop: fix dio_invalidate_cache()
match  585ea5104bd4  ccf8cedfe1e9  ploop: fix trim_extent_mappings() locking
match  89d9bb3d7034  2377cd043dd2  ms/crypto: skcipher - Add crypto_skcipher_has_setkey
match  b986f793f3bc  4621ee5a6edf  ms/crypto: af_alg - Allow af_af_alg_release_parent to be called on nokey path
match  1308eb1faa33  491f09886d3d  ms/crypto: af_alg - Forbid bind(2) when nokey child sockets are present
match  b38c2c7ef59d  9f1e8807ca89  ms/crypto: user - lock crypto_alg_list on alg dump
match  e58bd8bacdca  a923525409b6  ms/crypto: hash - Fix page length clamping in hash walk
match  f795c09ff760  17a644567253  ms/crypto: gcm - Filter out async ghash if necessary
match  4abd8950b3c5  6945c3a48f03  ms/crypto: scatterwalk - Fix test in scatterwalk_done
match  57acb8dd2419  08c49e452949  md: add support for dm-crypted ploops
match  87069dcae514  951d1bf06936  kvm: do not SetPageDirty for file mappings
match  0f6d09f86909  094203a486f8  ms/kvm/x86: Pass return code of kvm_emulate_hypercall
match  11794cded710  e93cd5a33b8e  ms/kvm:vmx: more complete state update on APICv on/off
match  d5d5f4d5be3b  c967e371a5a1  ms/KVM: i8254: simplify atomics in kvm_pit_ack_irq
match  d3dcda65f87c  0f0a2853aa62  ms/KVM: i8254: add kvm_pit_reset_reinject
match  711dd570ceb9  4a8055706ecc  ms/KVM: i8254: use atomic_t instead of pit.inject_lock
match  eb2faf89c293  f33271acca40  Revert "ms/KVM: x86: reset MMU on KVM_SET_VCPU_EVENTS"
match  0dac9420144b  f23aafa0be40  KVM: async_pf: Let guest support delivery of async_pf from guest mode
match  4d389a1e261b  cfb1184a66d4  ms/KVM: x86/vPMU: ignore access to LBR-related MSRs
match  60d95e415263  f9ab8b37ec50  kvm: x86: factor out kvm.arch.hyperv (de)init
match  06e3c3e76155  34b0564a0d87  kvm: x86: hyperv: guest->host event signaling via eventfd
match  585f69e03350  40b4faf1ee91  kvm: x86: hyperv: delete dead code in kvm_hv_hypercall()
match  f0e1f603daf3  682d50b738bb  kvm: Map PFN-type memory regions as writable (if possible)
match  bc53d91f932e  acfc271a9392  ms/KVM: LAPIC: Fix lapic timer mode transition
match  3abc13226268  5ad920199c0d  ms/KVM: LAPIC: Introduce limit_periodic_timer_frequency
match  ba29c872a56d  57ee487cb1cb  ms/KVM: LAPIC: Keep timer running when switching between one-shot and periodic mode
match  ae2dcf3395f5  1fa8e074ecc9  ms/KVM: x86: handle 0 write to TSC_DEADLINE MSR
match  bc4a7acc570d  2cd593950087  ms/KVM: x86: really disarm lapic timer when clearing TMICT
match  72046da9715c  50afa1d58a3c  ms/KVM: x86: thoroughly disarm LAPIC timer around TSC deadline switch
match  f1d5c0c90bb3  8af0129b3f72  ms/KVM: x86: Add a return value to kvm_emulate_cpuid
match  4dc3a191c486  c1fbede51bb7  ms/KVM: VMX: Reorder some skip_emulated_instruction calls
match  64397ae27a70  62fcd271ca10  ms/KVM: x86: Add kvm_skip_emulated_instruction and use it.
match  33cd2f578240  431a4f341abf  ms/KVM: x86: Do not clear RFLAGS.TF when a singlestep trap occurs.
match  2153e0e39200  14baff130573  kvm: move VMs which we skip during shrink to vm_list tail
match  58fa84b0a383  d47b0eaa41b5  kvm: move actual VM memory shrink out of kvm_lock
match  cf603783dccb  96cc1515b293  KVM: x86: add a stub for MSR_PLATFORM_INFO
match  b3c0164f41ab  f6f1a948171c  ms/KVM: x86: Add module parameter for supporting VMware backdoor
match  b7b52e361aac  80a146ed4b60  ms/KVM: x86: Always allow access to VMware backdoor I/O ports
match  ef13f67f956e  fe1fa5207846  ms/KVM: x86: Add emulation_type to not raise #UD on emulation failure
match  459ec25b7c13  a4de373414f7  ms/KVM: x86: Emulate only IN/OUT instructions when accessing VMware backdoor
match  f4202a15789d  0a69f472f991  ms/KVM: x86: VMX: Intercept #GP to support access to VMware backdoor ports
match  ebc45ebfd4d6  f275318dc21e  ms/KVM: x86: SVM: Intercept #GP to support access to VMware backdoor ports
match  4288c577a522  bc889b55f993  ms/KVM: x86: Add support for VMware backdoor Pseudo-PMCs
match  28add08176bd  6c4cacaca98e  ms/KVM: hyperv: idr_find needs RCU protection
match  80f3e69dd1c8  0e888c8ec008  ms/KVM: X86: Fix scan ioapic use-before-initialization
match  f0605ae837d6  f1f0e39dafde  KVM: x86: Don't re-execute instruction when not passing CR2 value
match  7967f6a1fd15  c54131413925  KVM: x86/vPMU: handle access to LBR stack regardless of PMU counters presence
match  47345522eb79  fff293984b2b  vhost-net: enable zerocopy tx by default
match  48e6e6fc3c3d  1bdb7ebcc7c5  net/vhost: Replace kmalloc with kvmalloc for order>=3
match  e4ac7557ab9e  f3930807aebe  ms/vhost: synchronize IOTLB message with dev cleanup
match  feafa3ac833f  073189b5c73b  target: don't call an unmap callback if a range length is zero
match  aac0d1941cad  418cd5ae5063  target: add extra counters for LUN statistics
match  166ff6b8014c  30da81bcd017  target: add histogram for LUN statistics
match  fcb32b3cb180  5a87257071f0  target: add read/write/sync latency counter
match  0b76f60da21a  cf6b1dc76164  target: add an user-mode helper to handle changes of a group state
match  97e6d178d9b6  5c47ba8bb274  target: pass a device name to an alua user helper
match  c4a278cd4c73  5b73a06357bb  target: move alua user helper from group to device
match  9ab9ec19e3e7  478e951061a5  target: call alua helper before reporting group states to initiator
match  999fa68e84f7  c3fc4d07ea4e  target: set ALUA_TG_PT_STANDBY if a backing store is in standby mode
match  60f67ef15cc8  befaed1a043f  target: allow to set a blkio cgroup for a backstore
match  b1733c60de3b  934b495300d9  target: fix a locking scheme of persistent reservations
match  842ac6a44598  4d57cb2dbda9  target: move blkio_cgroup from attrib/ to param/
match  ae9fba0b98aa  ee86ec526d95  target: rename user_helper back to alua_user_helper
match  b5d6a2c627d5  927e9508919d  target: use to_stat_tgt_port() to handle files in scsi_tgt_port/
match  aa4c3f52b402  321a1136c0c5  mm: add warning about high order allocations
match  d14daab35dea  4e18cc030d5f  mm: add __GFP_ flag to hide verified high order allocation warnings
match  c3fe0530f45f  a98936d2aadc  ve/cgroup: hide ve and ub cgroups in CT
match  d31dadde9ae1  18a9fee9cc46  ve/fs/files: Add new argument to expand_files()
