# command:
# git-check-rebase --meta rebase_3.10.0-1160.66.1.el7_rh7-3.10.0-1160.76.1.el7.meta --rows-hide-level show_all --columns full vz7.188.x:rh7-3.10.0-1160.66.1.el7..rh7-3.10.0-1160.66.1.vz7.188.11 vz7.189.x:rh7-3.10.0-1160.76.1.el7..2a709cd369f2 > rebase_3.10.0-1160.66.1.el7_rh7-3.10.0-1160.76.1.el7.log
#

<tag>  vz7.188.x     vz7.189.x     SUBJECT
match  ab17076cbed7  fa10674798a8  fence-watchdog/arptables: add ability to filter by watchdog timeout
match  cc250875d286  e1f2b4f24633  ip_vzprivnet: Add ip_vzprivnet driver
match  6bf6d6f0b6d7  9fbecc43b7d3  ip6_vzprivnet: Add ip6_vzprivnet driver
match  72af8999c538  c4c3581a0cbf  vzprivnet: Enable module in configs
match  7e5a83db0db5  f884b2f3fb7f  vzprivnet: classify_write() cleanup
match  da5a108a28ab  371fa1711329  netfilter/vzprivnet: Fix memleaks of 'struct seq_operations'
match  08ddcb598af5  05c655dc17a7  ms/fuse: use list_for_each_entry() for list traversing
match  71fd8ecc978a  96e3b2ec92a7  ms/fuse: flush requests on umount
match  90aeee73f94c  c9e2f356542a  ms/fuse: add memory barrier to INIT
match  28e6b80761da  696184833810  ms/fuse: fix background request if not connected
match  686468175a9b  bcda203c4efd  ms/fuse: reset waiting
match  1b3827e333db  938791749fbf  ms/fuse: account as waiting before queuing for background
match  f408a004c0c0  53541ddba3f1  ms/fuse: check conn_error earlier
match  def56274e5f5  9d68fbc7de5d  ms/fuse: fold fuse_request_send_nowait() into single caller
match  e7117bbe4505  3d8ad2768ed5  ms/fuse: call fuse_abort_conn() in dev release
match  d6fb38c4d453  f1b579e62ec8  ms/fuse: simplify request abort
match  b3a448057f99  4e7193390981  ms/fuse: req use bitops
match  d6c99126c76a  1bc50fec12df  ms/fuse: use per req lock for lock/unlock_request()
match  2e12d2351d47  42803829d3ae  ms/fuse: fold helpers into abort
match  64226f1f3e46  d8bd000b2adb  ms/fuse: rework abort
match  698826c814e6  c6cbe4b50b9d  ms/fuse: simplify unique ctr
match  565fbb73014f  fbc27046afe5  ms/fuse: don't hold lock over request_wait_answer()
match  24776647ce86  162bb7725580  ms/fuse: simplify req states
match  d83b6c785c2d  3f6d2bcfc3c1  ms/fuse: req state use flags
match  5e9fe633291a  436aca5b494b  ms/fuse: separate out input queue
match  3898388f083c  df08a307e577  ms/fuse: duplicate ->connected in iqueue
match  d8b1bf6657c8  bd1bb90de97e  ms/fuse: abort: group iqueue accesses
match  8aaa2e267728  5d1f2d6cdfee  ms/fuse: dev read: split list_move
match  cee0c435e1f8  22887931f8c2  ms/fuse: iqueue locking
match  0aac708ac927  6393d2fb060a  ms/fuse: allow interrupt queuing without fc->lock
match  1972a4d2ad1e  772cf2ec3681  ms/fuse: no fc->lock for iqueue parts
match  9186a07cc213  f50a09c38018  ms/fuse: simplify request_wait()
match  dfd912e2cc18  790b898087eb  ms/fuse: separate out processing queue
match  d7a122e4a6a2  3ca60e7905e5  ms/fuse: duplicate ->connected in pqueue
match  e8455aa8fbfe  e16481bffe9e  ms/fuse: move list_del_init() from request_end() into callers
match  913fb569f517  cd516bb8ad30  ms/fuse: cleanup fuse_dev_do_read()
match  16095e5b0dff  e84e9fd7b170  ms/fuse: abort: group pqueue accesses
match  a0c3e4cafd8e  560da44de6be  ms/fuse: pqueue locking
match  41c2447d789e  c72713437a73  ms/fuse: add req flag for private list
match  c817c932b055  ae4003636163  ms/fuse: request_end(): do once
match  6a49c7418c45  11c850c0a3c5  ms/fuse: cleanup request_end()
match  7b212a7c52fd  80f3cec3ca46  ms/fuse: no fc->lock in request_end()
match  0d4cdc930d4d  5fa11dd3698a  ms/fuse: no fc->lock for pqueue parts
match  e95908c8fa33  8a1bfaeaf825  ms/fuse: abort: no fc->lock needed for request ending
match  552d17564394  a06749a27ccc  ms/fuse: device fd clone
match  67ffa3c3c4c2  6522bd2c27f6  ms/fuse: introduce per-instance fuse_dev structure
match  1ef719a8c119  b69dddc06604  ms/fuse: separate pqueue for clones
match  2e7ea9cf1c9d  16bde6e3c9b3  ms/fs/fuse: fix ioctl type confusion
match  feb78db40b5d  fcbf19392a17  ms/fuse: don't mess with blocking signals
match  b699187f4c59  229b7b7cc4a3  ms/fuse: use filemap_check_errors()
match  ef249fa02fb3  7391aa63228e  ms/fuse: clear FR_PENDING flag when moving requests out of pending queue
match  a542c7c6b929  6a37f1819d12  ms/fuse: fix use after free issue in fuse_dev_do_read()
match  b0a2581d180f  9cc70aba211f  ms/fuse: convert to errseq_t based error tracking for fsync
match  3b4abbb4fa53  2487be04ec9a  ms/fuse: use kvmalloc to allocate array of pipe_buffer structs.
match  3e4711c34f0b  24ed48423bf7  ms/fuse: reduce allocation size for splice_write
match  f433c9db2d88  5e4607891276  ms/fuse: Fix use-after-free in fuse_dev_do_read()
match  b1d98ea07a0d  a2418932124a  ms/fuse: Fix use-after-free in fuse_dev_do_write()
match  c9328c7719ab  2c83a028ff13  ms/fuse: set FR_SENT while locked
match  a4bcbbcd53ac  48de6cfcfa3d  ms/fuse: use list_first_entry() in flush_bg_queue()
match  705afe72f40c  2875831f117c  ms/fuse: introduce fc->bg_lock
match  a2a3f6d555c2  71c3e00a0f7e  ms/fuse: do not take fc->lock in fuse_request_send_background()
match  c86393917a2d  985193af5a57  ms/fuse: change interrupt requests allocation algorithm
match  d1cd7105a89a  e1a7a9575436  ms/fuse: kill req->intr_unique
match  c98bbe54dfa3  8dee015ba8b9  ms/fuse: fix unlocked access to processing queue
match  e1e13f912d90  4a5950b9da7b  ms/fuse: Use hash table to link processing request
match  11e6e6e5a97a  c6454f238ae6  ms/fuse: Kill fasync only if interrupt is queued in queue_interrupt()
match  26da2614ceff  5469c7d7ac14  ms/fuse: fix double request_end()
match  d3101f892cf6  8e5e3c1f4e3f  ms/fuse: umount should wait for all requests
match  3cab1a5ff81a  0208ab052d4b  ms/fuse: Optimize request_end() by not taking fiq->waitq.lock
match  fbbe9ad5572b  9ea40730fefe  ms/fuse: Wake up req->waitq of only if not background
match  19663413fecc  01ff28d73f90  ms/fuse: Add fuse_inode argument to fuse_prepare_release()
match  d1879a4235ac  1357696f39a4  ms/fuse: Convert fc->attr_version into atomic64_t
match  85b67405c8de  972ba91ff0f5  ms/fuse: Introduce fi->lock to protect write related fields
match  db6765b9f945  228e501791c5  ms/fuse: Protect fi->nlookup with fi->lock
match  1df20f1d6684  4338e5c8c370  ms/fuse: Protect ff->reserved_req via corresponding fi->lock
match  2de94fdddcc3  aa8f1664878a  fuse: kaio support
match  fb70bdd83b11  6e568bfbc558  fuse: Turn writeback cache on
match  00b9d4f41b44  62d25322a7d0  fuse: direct_enable mount option
match  923946970435  c588cf6fdeaa  fuse: fuse-ve-odirect sysctl
match  0bef1015a6d9  cfcffaaf5938  fuse: Show active requests in fusectl files
match  e921c0e3ff43  51e225738e9c  fuse: Show open files in fusectl
match  02c1a0aad070  afbbd5e30394  fuse: Fuse ctl file with connection info
match  16e829bc22ed  99ec3b1ff08a  fuse: some fairness in handling writeback
match  661b3a5f045e  73c5b71467aa  fuse: Wait for real writeback to finish on file
match  5845b2d63875  67a8b51dd466  fuse: reimplement synchronous close
match  8d9efcec70cf  2f571e6b6735  fuse: i_size to be updated on first open
match  1d8b088fac4e  11fd31eb4909  fuse: account read/write requests into iostat
match  4caf8d7131b6  1e4c91e07c98  fuse: wire iolimit sleep-hook into directio path.
match  a27aab32b78d  64119fb13e73  fuse: account directio requests into ioacct
match  90f25fca43f0  b74a71c4c3f2  fuse: optimize fuse_vma_close()
match  efbe1c44216a  6098c0c2cda0  fuse: enable async_dio for pcs
match  34c056427af9  132e8c08c49e  fuse: improve bdi dirty memory limits for fuse
match  870d6103a88c  a72de934df5d  fuse: account read/write requests into iopslimit
match  9cd2688676f5  ad439537764d  fuse: implement invalidate_files notification
match  7318721b5e21  a6ba2062c0f9  fuse: pass "fc" to fuse_invalidate_files()
match  2fde858b1573  64f1b9241d4e  fuse: cleanups in fuse writeback
match  29c34bd7accf  891307321479  fuse: add missed fuse_file_put()
match  4145cde5abf3  b7a7bc0ba8c5  fuse: do not use RELEASE on directory
match  1cbd4460d0e9  40e2a091b73c  fuse: extend report on pstorage errors
match  63df78a569ed  0e28235367e8  fuse: print initialized flag in conn info
match  5815ef8552e8  a99be837531d  fuse: make umount synchronous
match  d3b33edb896f  bf21d399c86a  fuse: add mount option to disable close_wait
match  a0146b1d5c52  09f2f39e54ef  fuse: do not flush files opened ro
match  5abbc50b67ec  58f7a46657d0  fuse: the list of all opened files
match  62199c4dabe9  a335953ce482  fuse: add page_cache bit to fuse request
match  b2ee40e0b12c  23e812cd33fe  fuse: add "killed" bit to fuse request
match  d39f59c23ec5  effc832249cc  fuse: kill requests on "lost-lease" event
match  defe1ff7a958  9502e031c67f  fuse: prevent queueing new requests after
match  beda042f440f  bb9962d7f2d4  fuse: skip waiting for fuse writeback
match  e066cf993710  4176d9a64fad  fuse: fail lost-lease notification if async_read
match  9212f36d70eb  80ddd8bd52a4  fuse: report details of aio failure
match  479ca1938834  628d06545d3c  fuse: invalidate_files backward compatibility mode
match  92fc340bd5da  d458f2f8fb69  fuse: fix deadlock in fuse_flush()
match  bcb2457194df  8d96acf8e9a0  fuse: release cleanup
match  b3b2dd8319ea  d7fd13bf4319  fuse: virtualize file system
match  5b533bc02dea  be512c2643f7  fuse: resend interrupted release
match  c70a31354dbe  6f381bfa11ec  fuse: increase min/max_dirty_pages up to 256/512 MB
match  b921370106e0  622770069263  fuse: enable synchronous close for both "pstorage://" and "vstorage://" fs types
match  a7ef0b9d43d1  1cccb5c83532  fuse: process small sync direct reads synchronously
match  a5784d4c2bd7  8f9820688ec1  fuse: queue work for aio_complete (v3)
match  609316c893d4  ad5654b05d9e  fuse: relax i_mutex coverage in fuse_fsync
match  6fa56e9321a1  e930486dea5c  fuse: fuse_send_writepage() must check FUSE_S_FAIL_IMMEDIATELY
match  47743c985536  fa68ce5b78b4  fuse: ratelimint dio complains
match  4cd88863520f  893579e38bae  fuse: trust server file size unless opened
match  27924a2dc037  69cf786749f4  fuse: fuse_blocked_for_wb must check rw_files
match  ebca1471cec7  e76033acce88  fuse: cleanup fuse_wait_on_page_writeback
match  a6865ed29790  91192f185d2b  fuse: fuse_prepare_write() cannot handle page from killed request
match  abb7eac4a910  23b034ead3c0  fuse: ioctl() to bind fuse device to input queue
match  bd5d6570ad33  276f35c3ab07  fuse: add support for fallocate(FL_ZERO_RANGE)
match  3ab8ebd65477  1ed47ef023af  fuse: fallocate must return error if mode is not supported
match  bbfbe2372c2b  8c0c568efe99  fuse: ioctl(FIEMAP) support
match  637bea1947ec  78b06886e2d7  fuse: skip invalidate_inode_pages2 on truncate
match  1885c8c5159c  771b2e4ea9b8  cbt: introduce changed block tracking
match  6ae94ab68bc6  c2961fea2851  config.OpenVZ: enable cbt - changed block tracking
match  20a9d6e6fe47  d0252e3a167f  cbt: factor out alloc_page
match  3237a61930de  69b2858bb720  cbt: introduce CBT_PAGE_MISSED
match  36e7e4c696be  eac890dd2332  cbt: make __blk_cbt_set() smarter
match  fdeebcb0fb1d  8aca36e6476d  cbt: fix page allocation
match  b337e4257b97  3e8979f94c19  cbt: add blk_cbt_map_copy_once() helper
match  42fec79b2edf  45d00dae2ae4  cbt: add uuid arg to blk_cbt_map_copy_once()
match  32f6b3ea2924  cabf91a322b7  cbt: fix cbt->block_max calculation
match  7285a6438fac  2f1265747833  cbt: fix panic in blk_cbt_map_copy_once()
match  dc4bdc51a753  4a2e66931938  cbt: new api: blk_cbt_map_merge()
match  212231aa3197  149e32214365  cbt: fix possible race on alloc_page()
match  d2c5adfd1d60  51133ad691ae  cbt: blk_cbt_update_size() should not copy uninitialized data
match  c21e55498c6d  7f455c92d851  cbt: blk_cbt_update_size() must return if cbt->block_max not changed
match  74063fd7ace6  38160f4a2a30  cbt: don't leak ce_reserved64 in cbt_ito userspace
match  602a4cf942e9  27d01f794778  cbt: license: put correct copyrights into file headers
match  7a878af731ce  962d7cdc5e8e  block: cbt: fix potential deadlock
match  45faf5b78cae  aea34054394e  cbt: bitmap corruption caused by ipi
match  1de119575897  e9cc2473f843  cbt: selfdeadlock in __blk_cbt_set()
match  8ddff12ed0e0  bf61a83908ec  ploop: add ploop to the tree
match  380e35399583  2e4fedf28d7e  ploop: fix file->f_count leak in raw_complete_snapshot()
match  139410eade9c  8541517aa3cb  ploop: check error from freeze_bdev
match  8e7842d8b722  3e585f378816  ploop: generic support of writeback control
match  7973c30d5d2a  a3796119f961  ploop: congestion detection
match  d853a24fe328  1a99aed995cb  ploop: port io_kaio module
match  d62f210ace35  9dfecc57ee21  ploop: check ENOSPC callback
match  3661962e4d1c  47f3eaa8afb1  ploop: support of explicit unplug: start and stop plugging
match  df78cf575592  18541d28c05e  ploop: support of explicit unplug: unplug callback
match  eb5244420393  94cfb656c4e3  ploop: update i_size on preallocation
match  a67925c2bec5  0f23b307074c  ploop: set PLOOP_MAP_IDENTICAL bit on merge
match  35094ecbebd4  1a521d7bf944  ploop: purge plo->map on merge
match  45bc4485a86e  9a2be00f2ecc  ploop: fix deadlock inside dio_alloc_sync - lock inside while() but unlock outside
match  abfa7d764a03  59205b1e7e5b  ploop: fixed deadlock by interrupts off inside lookup_extent_mapping
match  447a3887300e  6028f0e2dee7  ploop: fix accounting ploop_io_images_size
match  d9509d38a077  505479c508b9  ploop: fix dio_fsync wait
match  76b84d120918  d3487b88301e  ploop: check new size of block device on ioctl(GROW)
match  c1ae9aa4efd4  81526d26b8a8  ploop: prevent dangerous ploop-umount
match  7f1a4116450a  34d625a184b8  ploop: prevent disclosure 4 bytes of the stack kernel
match  364c9c07c8ed  840d45850f4a  ploop: report holes in pio_direct (v2)
match  65aab96ff418  6dfee5323126  ploop: rework accounting images_size
match  c0f6706d85ee  ceb9f7a14c66  ploop: fix iblk-to-sector calculations
match  a8dc9803dfff  acde4a68d376  ploop: fix sync delay for sync requests
match  cab8263e45b5  0b882f9e5f07  ploop: reverse order of fdatawait and fsync fop
match  b3058427eb2f  6097399a0a60  ploop: skip writes of zeroes to unallocated blocks by default
match  074a1ef0a951  7bf65bac5e77  ploop: support 4K block-size of host block-device
match  96185f6716c1  235f67e6a551  ploop: fix a race condition on relocation of blocks
match  2d8edb7466ce  617b2393a738  ploop: fix check_zero optimization v2
match  092fa65689df  f7f28a22bfe8  ploop: fix race in ploop_tracker_init()
match  b06d9ef9a51f  5f35022e5a04  ploop: prioritize BAT operations
match  6e03bac7b2ef  3ba15745e5a0  ploop: add ioctl to limit size of top delta (v2)
match  6abe274782fb  0594941650b4  ploop: bug on bad fiemap (v2)
match  039300da411a  65a1ded4668f  ploop: ensure non-empty delta list on running ploop
match  2cff56b65beb  b995401ca2e2  ploop: expose open_count to sysfs
match  b0265da39a50  e3a4b934d792  ploop: fix spurious hole complains
match  6ed3b9c48609  9d6c5e18853c  ploop: put top-delta back if merge failed
match  06efdf1c1b90  ed390f33e174  ploop: roll back alloc_head on ENOSPC
match  4d9ba04d0930  433494956fc7  ploop: zero blocks on reuse
match  dd520c0c08e7  0f01f14d8eab  ploop: make manual abort transition verbose
match  6255c8beb2b5  c705627889c7  ploop: warning on "disk full" condition
match  7e20c474e586  fa41294407d6  ploop: notify blktrace about bio completions
match  e478b69ea66e  464c144c94b6  ploop: added ploop_req_delay_fua_possible() func that detects possible delaying of upcoming FUA to index update stage
match  af3f92b7613c  fe0a1c9b83e3  ploop: define struct ploop_request->state flags to force pre FLUSH before write IO and FUA/fsync at I/O complete
match  80f138bf392c  5eb6a4847003  ploop: direct: to support truly FLUSH/FUA of req we need mark first bio FLUSH, write all bios and mark last bio as FLUSH/FUA
match  04e78458a688  659e0a6b7d8c  ploop: do preflush or postfua according force FUA/flush flags, and delay FUA if possible but add force FLUSH to req if so
match  3f61fa37c1ad  1cf1d5f58609  ploop: make image fsync at I/O complete if it's required by FUA/fsync force flag or by req->req_rw
match  8336cfd7f50d  a2f1c4a1527f  ploop: mark reloc reqs to force FUA before write of relocated data
match  4f3f4d10912f  5c218420192b  ploop: mark reloc reqs to force FUA/fsync(kaio) for index update I/O
match  1d0ce1d5f4fd  4bc366bac14f  ploop: force FUA of nullified blocks for BAT grow
match  594732ad9e85  db2245c1325d  ploop: added printk of function, line, backtrace before ploop_set_error
match  451deb5eb1bc  7ae3a3d52857  ploop: add a separate queue for discard bio-s (v2)
match  b6380972e8b1  db539cdbf160  ploop: fix busyloop on secondary discard bio
match  e98da9c9ce3d  d2563cb2dd48  ploop: added into pvd header new close signatures
match  4394ac2c4326  5486cf1d89da  ploop: fix processing sync bios
match  1f1159c7d63b  8d8eb29817c7  ploop: dio_fastmap() must refresh bvec_merge_data
match  fabb33081ab3  010965702093  ploop: fix race on prealloc request
match  dd81da8d4dd2  3b40b784b814  ploop: use GFP_NOIO in ploop_make_request
match  f45f48cc3918  7edb7148e69c  ploop: do not use fiemap beyond eof
match  e7fbe3274496  d367ee2ab940  ploop: release io_context on ploop_thread() exit
match  01d189c57d69  a1866d3232ad  ploop: disable WRITE SAME for io_kaio
match  e007bc7c0a04  e8dc9a6f10fa  ploop: rename extent maps management funtions
match  136711c31434  16e5ea7682b1  ploop: update gendisk disk_stats
match  0ac29ed89955  c8f849440797  ploop: fix direct_io prealloc checks
match  998861af3b74  85ffc2ea54de  ploop: replace BLOCK_UNINIT
match  758373dbae01  5f13ee91aa66  ploop: use FALLOC_FL_CONVERT_UNWRITTEN in io_direct
match  4bac0632825b  07e42b385c84  ploop: must acquire write access on space allocation
match  4c9169704dba  9d4552ea583d  ploop: io_direct must fsync after fallocate
match  360d28a7cf86  af0e82c01419  ploop: introduce pbd
match  ac5a14146d89  ef51501f907c  ploop: implement PLOOP_IOC_PUSH_BACKUP_IO
match  98e2e780f627  fc24f27f5248  ploop: wire push_backup into state-machine
match  4441ba5a79c5  ade8d26f569f  ploop: push_backup cleanup
match  1e1c1c732efc  308e9bc1591c  ploop: force journal commit after dio_post_submit()
match  46a73ce80156  3cb84177440e  ploop: push_backup: fix ploop_push_backup_io_read()
match  0bed84771c7c  095144c97b9a  ploop: push_backup: show uuid
match  6687d7d2be59  313b8bbce462  ploop: push_backup: optimize ploop_pb_get_pending()
